GeneID,adj.P.Val,pvalue,lfcSE,stat,logFC,baseMean,Gene.symbol,Description
2935,1.17E-01,3.55E-02,0.2172,-2.102948,-0.4567679,4473.95,GSPT1,G1 to S phase transition 1
54478,1.17E-01,3.55E-02,0.6427,-2.102868,-1.3514732,105.76,PIMREG,PICALM interacting mitotic regulator
2770,1.17E-01,3.55E-02,0.4191,2.102374,0.8811247,836.68,GNAI1,G protein subunit alpha i1
23460,1.17E-01,3.55E-02,0.5161,2.102401,1.0849715,1360.1,ABCA6,ATP binding cassette subfamily A member 6
23306,1.17E-01,3.55E-02,0.2555,-2.102089,-0.5371561,960.05,NEMP1,nuclear envelope integral membrane protein 1
255426,1.17E-01,3.56E-02,0.6953,2.101872,1.4613852,24.05,RASGEF1C,RasGEF domain family member 1C
105371441,1.17E-01,3.56E-02,0.4189,-2.101571,-0.8803628,62.15,LOC105371441,
3357,1.17E-01,3.56E-02,0.4227,-2.101503,-0.8882425,95.66,HTR2B,5-hydroxytryptamine receptor 2B
84321,1.17E-01,3.57E-02,0.3749,-2.100809,-0.7875599,1159.98,THOC3,THO complex subunit 3
64425,1.17E-01,3.57E-02,0.3045,2.10079,0.6396471,771.74,POLR1E,RNA polymerase I subunit E
116113,1.17E-01,3.57E-02,0.3317,-2.100714,-0.6967434,3633.49,FOXP4,forkhead box P4
84134,1.17E-01,3.57E-02,0.2513,-2.100331,-0.5277591,469.81,TOMM40L,translocase of outer mitochondrial membrane 40 like
152273,1.17E-01,3.57E-02,0.4038,2.100494,0.848124,1410.89,FGD5,"FYVE, RhoGEF and PH domain containing 5"
143662,1.17E-01,3.57E-02,0.8949,2.100365,1.8796995,405.32,MUC15,"mucin 15, cell surface associated"
652,1.17E-01,3.57E-02,0.4964,2.100319,1.0425566,607.53,BMP4,bone morphogenetic protein 4
283652,1.17E-01,3.57E-02,0.3939,-2.100392,-0.8272632,150.52,SLC24A5,solute carrier family 24 member 5
9826,1.17E-01,3.57E-02,0.3127,-2.100094,-0.656683,2810.66,ARHGEF11,Rho guanine nucleotide exchange factor 11
440686,1.17E-01,3.57E-02,0.3145,-2.099919,-0.6604207,103.91,H3-7,H3.7 histone (putative)
5682,1.17E-01,3.57E-02,0.1819,-2.099833,-0.3819327,3223.32,PSMA1,proteasome 20S subunit alpha 1
150290,1.17E-01,3.57E-02,0.2541,-2.099792,-0.5335611,282.13,DUSP18,dual specificity phosphatase 18
8522,1.17E-01,3.58E-02,0.3819,2.099651,0.8019068,3210.88,GAS7,growth arrest specific 7
199777,1.18E-01,3.58E-02,0.3817,2.099324,0.8013039,670.34,ZNF626,zinc finger protein 626
132720,1.18E-01,3.58E-02,0.4196,2.099217,0.8808911,1491.15,FAM241A,family with sequence similarity 241 member A
8826,1.18E-01,3.58E-02,0.2446,-2.098831,-0.5132895,14652.69,IQGAP1,IQ motif containing GTPase activating protein 1
25859,1.18E-01,3.59E-02,0.5761,2.098387,1.208833,145.78,PART1,prostate androgen-regulated transcript 1
376940,1.18E-01,3.59E-02,0.3241,2.098001,0.6800026,629.73,ZC3H6,zinc finger CCCH-type containing 6
125950,1.18E-01,3.59E-02,0.2418,-2.09802,-0.5072869,2452,RAVER1,"ribonucleoprotein, PTB binding 1"
80022,1.18E-01,3.59E-02,0.4954,2.097812,1.0392995,2562.92,MYO15B,myosin XVB
109864273,1.18E-01,3.59E-02,0.4161,2.097859,0.8729615,3940.45,RNA18SN4,"RNA, 18S pre-ribosomal N4"
102724532,1.18E-01,3.59E-02,0.2713,2.097608,0.5690215,77.4,SP2-DT,SP2 divergent transcript
29070,1.18E-01,3.60E-02,0.398,-2.097397,-0.8347897,475.88,CCDC113,coiled-coil domain containing 113
4791,1.18E-01,3.60E-02,0.2244,-2.096778,-0.4704367,2202.04,NFKB2,nuclear factor kappa B subunit 2
101927559,1.18E-01,3.60E-02,0.3364,-2.096678,-0.7053484,948.22,CEBPB-AS1,CEBPB antisense RNA 1
219654,1.18E-01,3.61E-02,0.3602,2.096228,0.7550761,3340.81,ZCCHC24,zinc finger CCHC-type containing 24
222,1.18E-01,3.61E-02,0.856,2.096182,1.794267,6750.51,ALDH3B2,aldehyde dehydrogenase 3 family member B2
101929950,1.18E-01,3.61E-02,0.4423,-2.096169,-0.9270743,81.01,LOC101929950,puromycin-sensitive aminopeptidase-like protein
201266,1.18E-01,3.61E-02,0.4872,-2.096189,-1.0213544,1849.71,SLC39A11,solute carrier family 39 member 11
51006,1.18E-01,3.61E-02,0.1695,-2.096269,-0.3553361,2091.89,SLC35C2,solute carrier family 35 member C2
8818,1.18E-01,3.61E-02,0.2632,-2.095796,-0.5517107,1095.9,DPM2,"dolichyl-phosphate mannosyltransferase subunit 2, regulatory"
5652,1.18E-01,3.61E-02,0.4136,-2.095632,-0.866745,3383.94,PRSS8,serine protease 8
286467,1.18E-01,3.61E-02,0.7192,-2.095571,-1.5071624,154.87,FIRRE,firre intergenic repeating RNA element
375449,1.18E-01,3.61E-02,0.2825,2.095343,0.5919729,1847.68,MAST4,microtubule associated serine/threonine kinase family member 4
84197,1.18E-01,3.61E-02,0.3313,-2.095359,-0.6941502,96.07,POMK,protein O-mannose kinase
105371762,1.18E-01,3.62E-02,0.8169,-2.095003,-1.7114886,42.23,LOC105371762,uncharacterized LOC105371762
4922,1.18E-01,3.62E-02,0.9781,2.094894,2.0490091,33.24,NTS,neurotensin
26788,1.19E-01,3.62E-02,0.6972,-2.094257,-1.4602158,17.93,SNORD60,"small nucleolar RNA, C/D box 60"
7352,1.19E-01,3.62E-02,0.4321,-2.094172,-0.9049705,70.78,UCP3,uncoupling protein 3
9582,1.19E-01,3.63E-02,0.8882,-2.093269,-1.859279,94.75,APOBEC3B,apolipoprotein B mRNA editing enzyme catalytic subunit 3B
348801,1.19E-01,3.64E-02,0.2296,2.092867,0.4804518,92.52,LNP1,leukemia NUP98 fusion partner 1
84440,1.19E-01,3.64E-02,0.298,-2.092847,-0.6235653,1116.88,RAB11FIP4,RAB11 family interacting protein 4
100310756,1.19E-01,3.64E-02,0.3153,-2.092634,-0.6598543,224.57,LOC100310756,uncharacterized LOC100310756
338645,1.19E-01,3.65E-02,0.8008,2.091827,1.6752338,137.56,LUZP2,leucine zipper protein 2
51248,1.19E-01,3.65E-02,0.2285,-2.091775,-0.4780525,902.57,PDZD11,PDZ domain containing 11
5313,1.19E-01,3.66E-02,0.4917,-2.090629,-1.0279436,16.37,PKLR,pyruvate kinase L/R
9364,1.20E-01,3.66E-02,0.1423,2.090392,0.2975059,609.44,RAB28,"RAB28, member RAS oncogene family"
80153,1.20E-01,3.66E-02,0.1644,-2.090361,-0.3436479,1174.43,EDC3,enhancer of mRNA decapping 3
1613,1.20E-01,3.66E-02,0.2564,-2.090081,-0.5358342,2195.01,DAPK3,death associated protein kinase 3
5350,1.20E-01,3.66E-02,0.4234,2.089997,0.8848296,319.74,PLN,phospholamban
144108,1.20E-01,3.67E-02,0.1841,-2.089457,-0.384601,1496.8,SPTY2D1,SPT2 chromatin protein domain containing 1
92002,1.20E-01,3.67E-02,0.2242,-2.089277,-0.4683758,556.71,CCNQ,cyclin Q
4040,1.20E-01,3.67E-02,0.2876,2.089139,0.6008746,2116.66,LRP6,LDL receptor related protein 6
51312,1.20E-01,3.67E-02,0.3133,2.088934,0.6544809,2136.83,SLC25A37,solute carrier family 25 member 37
158055,1.20E-01,3.67E-02,0.3809,-2.088778,-0.7956461,67.36,C9orf163,chromosome 9 putative open reading frame 163
100505636,1.20E-01,3.68E-02,0.3184,2.088307,0.6650061,116.34,MALINC1,mitosis associated long intergenic non-coding RNA 1
9873,1.20E-01,3.68E-02,0.2261,-2.088123,-0.4722118,1434.03,FCHSD2,FCH and double SH3 domains 2
10775,1.20E-01,3.68E-02,0.1954,-2.088192,-0.4079335,974.65,POP4,"POP4 homolog, ribonuclease P/MRP subunit"
8905,1.20E-01,3.68E-02,0.2018,-2.088187,-0.4214263,1077.05,AP1S2,adaptor related protein complex 1 subunit sigma 2
7317,1.20E-01,3.68E-02,0.2212,-2.088212,-0.4618381,12433.56,UBA1,ubiquitin like modifier activating enzyme 1
89891,1.20E-01,3.68E-02,0.3228,-2.087965,-0.6739258,2059.99,DYNC2I2,dynein 2 intermediate chain 2
105371260,1.20E-01,3.68E-02,0.2152,-2.087748,-0.4491796,674.84,LIX1L-AS1,LIX1L antisense RNA 1
115992,1.20E-01,3.68E-02,0.34,-2.087564,-0.7097489,1036.3,RNF166,ring finger protein 166
162966,1.20E-01,3.68E-02,0.2502,-2.087483,-0.5223072,358.45,ZNF600,zinc finger protein 600
554313,1.20E-01,3.69E-02,0.3927,-2.087327,-0.8196687,124.88,H4C15,H4 clustered histone 15
22932,1.20E-01,3.69E-02,0.2244,2.087095,0.4684054,187.71,POMZP3,POM121 and ZP3 fusion
83463,1.20E-01,3.69E-02,0.2926,-2.086483,-0.6105083,1190.46,MXD3,MAX dimerization protein 3
100852407,1.20E-01,3.69E-02,0.218,-2.08638,-0.4549212,165.14,CARS1-AS1,CARS1 antisense RNA 1
3096,1.20E-01,3.70E-02,0.2247,-2.086197,-0.4688075,1253.08,HIVEP1,HIVEP zinc finger 1
374654,1.20E-01,3.70E-02,0.2249,2.086086,0.4691472,482.26,KIF7,kinesin family member 7
153642,1.20E-01,3.70E-02,0.2189,2.085949,0.4566368,253.98,ARSK,arylsulfatase family member K
5730,1.20E-01,3.70E-02,0.6026,2.085708,1.2567898,1917.65,PTGDS,prostaglandin D2 synthase
9388,1.20E-01,3.70E-02,0.5404,-2.085595,-1.1269722,185.84,LIPG,"lipase G, endothelial type"
3840,1.20E-01,3.70E-02,0.2169,-2.085382,-0.452392,2975.55,KPNA4,karyopherin subunit alpha 4
100874259,1.21E-01,3.71E-02,0.2933,2.084969,0.6114178,32.1,SLC25A30-AS1,SLC25A30 antisense RNA 1
25788,1.21E-01,3.71E-02,0.2925,-2.084772,-0.6097133,348.86,RAD54B,RAD54 homolog B
27077,1.21E-01,3.71E-02,0.2557,2.08453,0.5330209,775.22,B9D1,B9 domain containing 1
4921,1.21E-01,3.71E-02,0.3962,2.084142,0.8258172,4176.42,DDR2,discoidin domain receptor tyrosine kinase 2
6590,1.21E-01,3.72E-02,0.5221,2.083965,1.0880398,1137.27,SLPI,secretory leukocyte peptidase inhibitor
896,1.21E-01,3.72E-02,0.2092,2.083734,0.4358135,2399.76,CCND3,cyclin D3
9986,1.21E-01,3.72E-02,0.2192,-2.083236,-0.456596,608.12,RCE1,Ras converting CAAX endopeptidase 1
79738,1.21E-01,3.73E-02,0.2412,2.082956,0.5023963,831.51,BBS10,Bardet-Biedl syndrome 10
729234,1.21E-01,3.73E-02,0.2323,2.082022,0.4837114,240.63,FAHD2CP,"fumarylacetoacetate hydrolase domain containing 2C, pseudogene"
2321,1.21E-01,3.74E-02,0.3295,2.081536,0.6859477,2340.57,FLT1,fms related receptor tyrosine kinase 1
101928988,1.21E-01,3.74E-02,0.501,2.081651,1.0429317,29.96,LOC101928988,uncharacterized LOC101928988
79705,1.21E-01,3.74E-02,0.2722,-2.081581,-0.5665137,1345.31,LRRK1,leucine rich repeat kinase 1
392,1.21E-01,3.74E-02,0.2799,-2.081461,-0.5826344,5888.77,ARHGAP1,Rho GTPase activating protein 1
100505555,1.21E-01,3.74E-02,0.2899,2.08108,0.6033468,20.74,LOC100505555,uncharacterized LOC100505555
80823,1.22E-01,3.74E-02,0.2163,2.080952,0.4500447,130.16,GPRASP3,G protein-coupled receptor associated sorting protein family member 3
64218,1.22E-01,3.75E-02,0.3491,-2.080806,-0.7263213,1245.52,SEMA4A,semaphorin 4A
101927943,1.22E-01,3.75E-02,0.3011,2.08059,0.626535,56.41,SETBP1-DT,SETBP1 divergent transcript
1847,1.22E-01,3.75E-02,0.2608,-2.080225,-0.5425444,1234.13,DUSP5,dual specificity phosphatase 5
27314,1.22E-01,3.75E-02,0.4124,-2.080179,-0.8579337,1811.33,RAB30,"RAB30, member RAS oncogene family"
23660,1.22E-01,3.76E-02,0.1586,-2.079626,-0.3298453,518.23,ZKSCAN5,zinc finger with KRAB and SCAN domains 5
3691,1.22E-01,3.76E-02,0.3467,2.079459,0.7209939,6924.03,ITGB4,integrin subunit beta 4
9848,1.22E-01,3.76E-02,0.4804,2.079033,0.9988517,848,MFAP3L,microfibril associated protein 3 like
6773,1.22E-01,3.76E-02,0.2495,-2.079182,-0.5187289,4872.79,STAT2,signal transducer and activator of transcription 2
79016,1.22E-01,3.76E-02,0.191,-2.079069,-0.3970355,1614.75,DDA1,DET1 and DDB1 associated 1
55228,1.22E-01,3.76E-02,0.4375,2.079145,0.9095386,612.63,PNMA8A,PNMA family member 8A
1902,1.22E-01,3.76E-02,0.3128,2.078851,0.6503389,1570.05,LPAR1,lysophosphatidic acid receptor 1
254359,1.22E-01,3.77E-02,0.2419,-2.078302,-0.5027503,1114.85,ZDHHC24,zinc finger DHHC-type containing 24
1942,1.22E-01,3.77E-02,0.3567,-2.077626,-0.7411342,2435.14,EFNA1,ephrin A1
105747689,1.22E-01,3.78E-02,0.7902,-2.077209,-1.6415028,28.56,NABP1-OT1,replaced by ID 64859
92999,1.22E-01,3.78E-02,0.2968,2.07684,0.616497,1471.66,ZBTB47,zinc finger and BTB domain containing 47
123920,1.22E-01,3.78E-02,0.2598,-2.076737,-0.539634,2471.1,CMTM3,CKLF like MARVEL transmembrane domain containing 3
79074,1.23E-01,3.79E-02,0.1429,2.076302,0.2967282,1072.78,C2orf49,chromosome 2 open reading frame 49
9097,1.23E-01,3.79E-02,0.1861,-2.07624,-0.3863856,2186.5,USP14,ubiquitin specific peptidase 14
9150,1.23E-01,3.79E-02,0.1856,-2.075969,-0.3853766,1090.54,CTDP1,CTD phosphatase subunit 1
725,1.23E-01,3.80E-02,0.751,2.075284,1.5586377,33.62,C4BPB,complement component 4 binding protein beta
79611,1.23E-01,3.80E-02,0.4439,2.075329,0.9212835,1115.9,ACSS3,acyl-CoA synthetase short chain family member 3
57508,1.23E-01,3.80E-02,0.2228,-2.075309,-0.4624142,619.74,INTS2,integrator complex subunit 2
6672,1.23E-01,3.80E-02,0.2201,-2.075031,-0.4566452,3082.41,SP100,SP100 nuclear antigen
55075,1.23E-01,3.80E-02,0.2739,2.075045,0.5683294,3688.01,UACA,uveal autoantigen with coiled-coil domains and ankyrin repeats
153328,1.23E-01,3.80E-02,0.7233,-2.074823,-1.5006998,84.02,SLC25A48,solute carrier family 25 member 48
8751,1.23E-01,3.80E-02,0.4459,-2.074708,-0.9250427,8279.14,ADAM15,ADAM metallopeptidase domain 15
3692,1.23E-01,3.80E-02,0.2314,-2.074594,-0.4801303,2974.25,EIF6,eukaryotic translation initiation factor 6
283876,1.23E-01,3.80E-02,0.381,2.074392,0.7903951,115.2,LINC00921,long intergenic non-protein coding RNA 921
79871,1.23E-01,3.81E-02,0.2267,-2.074242,-0.4702234,888.43,RPAP2,RNA polymerase II associated protein 2
221188,1.23E-01,3.81E-02,0.603,-2.073852,-1.2505404,145.35,ADGRG5,adhesion G protein-coupled receptor G5
107984219,1.23E-01,3.81E-02,0.2284,-2.073542,-0.4735907,365.11,LOC107984219,uncharacterized LOC107984219
10566,1.23E-01,3.81E-02,0.3892,2.073589,0.8071168,51.86,AKAP3,A-kinase anchoring protein 3
5723,1.23E-01,3.81E-02,0.3662,-2.07342,-0.7593858,476.79,PSPH,phosphoserine phosphatase
100507034,1.23E-01,3.82E-02,0.2152,-2.073163,-0.4461614,467.24,PITRM1-AS1,PITRM1 antisense RNA 1
51780,1.24E-01,3.83E-02,0.1541,2.071832,0.3192363,3138.3,KDM3B,lysine demethylase 3B
105376050,1.24E-01,3.83E-02,0.5462,2.071586,1.1314678,25.58,LOC105376050,uncharacterized LOC105376050
100505679,1.24E-01,3.83E-02,0.5769,2.071579,1.1951397,9.65,UBE2Q2P16,UBE2Q2 pseudogene 16
338440,1.24E-01,3.83E-02,0.3875,-2.07147,-0.8026908,553.41,ANO9,anoctamin 9
149603,1.24E-01,3.83E-02,0.2881,-2.0714,-0.5968369,3790.49,RNF187,ring finger protein 187
283731,1.24E-01,3.83E-02,0.4801,2.071114,0.9944387,27.88,LOC283731,uncharacterized LOC283731
3817,1.24E-01,3.84E-02,1.4076,2.07041,2.9143735,180.76,KLK2,kallikrein related peptidase 2
5625,1.24E-01,3.84E-02,0.7154,-2.070404,-1.4812424,472,PRODH,proline dehydrogenase 1
57698,1.24E-01,3.85E-02,0.2495,-2.070018,-0.5165119,1677.04,SHTN1,shootin 1
5479,1.24E-01,3.85E-02,0.203,-2.069776,-0.4201613,7098.18,PPIB,peptidylprolyl isomerase B
132671,1.24E-01,3.85E-02,0.461,2.069679,0.954067,619.15,SPATA18,spermatogenesis associated 18
105375153,1.24E-01,3.85E-02,0.596,-2.069636,-1.2336014,22.85,LOC105375153,
2810,1.24E-01,3.85E-02,0.6465,-2.069311,-1.3378619,2500.76,SFN,stratifin
51167,1.24E-01,3.85E-02,0.1846,-2.06919,-0.3819068,728.14,CYB5R4,cytochrome b5 reductase 4
55929,1.24E-01,3.86E-02,0.1647,2.068705,0.3407237,896.58,DMAP1,DNA methyltransferase 1 associated protein 1
26224,1.24E-01,3.86E-02,0.1718,2.068384,0.3552571,2822.92,FBXL3,F-box and leucine rich repeat protein 3
53829,1.24E-01,3.87E-02,0.3011,-2.06785,-0.6226475,321.67,P2RY13,purinergic receptor P2Y13
1992,1.24E-01,3.87E-02,0.1682,-2.067821,-0.3477575,2079.78,SERPINB1,serpin family B member 1
286204,1.24E-01,3.87E-02,0.2331,2.067862,0.4820318,101.08,CRB2,crumbs cell polarity complex component 2
55070,1.25E-01,3.87E-02,0.2331,2.067341,0.4819546,261.33,DET1,DET1 partner of COP1 E3 ubiquitin ligase
162,1.25E-01,3.87E-02,0.369,-2.066957,-0.7627097,5953.11,AP1B1,adaptor related protein complex 1 subunit beta 1
3069,1.25E-01,3.88E-02,0.2754,-2.066655,-0.5692568,19504.16,HDLBP,high density lipoprotein binding protein
112267914,1.25E-01,3.88E-02,0.6502,2.06656,1.3437399,19.28,LOC112267914,uncharacterized LOC112267914
147947,1.25E-01,3.88E-02,0.1327,2.066218,0.2741155,628.46,ZNF542P,"zinc finger protein 542, pseudogene"
34,1.25E-01,3.88E-02,0.3356,2.065994,0.6933682,2335.91,ACADM,acyl-CoA dehydrogenase medium chain
646471,1.25E-01,3.89E-02,0.3223,2.065748,0.6657507,336.17,LOC646471,uncharacterized LOC646471
100302254,1.25E-01,3.89E-02,0.2598,-2.065638,-0.5366488,3267.02,MIR1282,microRNA 1282
6038,1.25E-01,3.89E-02,0.4372,2.065497,0.9030332,2488.46,RNASE4,ribonuclease A family member 4
29940,1.25E-01,3.89E-02,0.24,-2.065398,-0.4956924,1776.32,DSE,dermatan sulfate epimerase
100130771,1.25E-01,3.89E-02,0.2139,-2.065366,-0.4418766,134.57,EFCAB10,EF-hand calcium binding domain 10
27166,1.25E-01,3.89E-02,0.2931,-2.065,-0.6051922,2585.03,PRELID1,PRELI domain containing 1
5696,1.25E-01,3.90E-02,0.3448,-2.064611,-0.7118854,2612.73,PSMB8,proteasome 20S subunit beta 8
27151,1.25E-01,3.90E-02,0.5422,2.064711,1.1194165,766.1,CPAMD8,C3 and PZP like alpha-2-macroglobulin domain containing 8
3397,1.25E-01,3.90E-02,0.3954,2.064674,0.8164458,1128.41,ID1,inhibitor of DNA binding 1
55339,1.25E-01,3.90E-02,0.1179,-2.064272,-0.2432874,2714.52,WDR33,WD repeat domain 33
720,1.25E-01,3.90E-02,0.7756,-2.064342,-1.6011769,51850.67,C4A,complement C4A (Rodgers blood group)
101929185,1.25E-01,3.90E-02,0.7157,-2.064245,-1.477286,819.34,LOC101929185,uncharacterized LOC101929185
122616,1.25E-01,3.90E-02,0.2879,-2.06388,-0.5940986,684.41,CLBA1,clathrin binding box of aftiphilin containing 1
80000,1.25E-01,3.90E-02,0.3797,-2.063954,-0.7836639,220.92,GREB1L,GREB1 like retinoic acid receptor coactivator
1155,1.25E-01,3.90E-02,0.2239,-2.063862,-0.4620032,2055.46,TBCB,tubulin folding cofactor B
4599,1.25E-01,3.91E-02,0.6312,-2.063599,-1.3024747,4211.76,MX1,MX dynamin like GTPase 1
100616358,1.25E-01,3.91E-02,0.2694,2.063358,0.5559468,113.63,MIR4800,microRNA 4800
11067,1.25E-01,3.91E-02,0.4168,2.063389,0.8600226,5040.48,DEPP1,DEPP autophagy regulator 1
22832,1.25E-01,3.91E-02,0.1998,2.063175,0.4121434,446.78,CEP162,centrosomal protein 162
5550,1.25E-01,3.91E-02,0.453,-2.063253,-0.9345528,1867.24,PREP,prolyl endopeptidase
223117,1.25E-01,3.91E-02,0.4962,2.063079,1.0235983,475.72,SEMA3D,semaphorin 3D
414235,1.25E-01,3.91E-02,0.6835,2.063143,1.4101517,14.61,DIP2C-AS1,DIP2C antisense RNA 1
9016,1.25E-01,3.91E-02,0.246,-2.062683,-0.5073862,282.61,SLC25A14,solute carrier family 25 member 14
50861,1.26E-01,3.92E-02,0.251,2.062244,0.5176243,2054.06,STMN3,stathmin 3
9220,1.26E-01,3.93E-02,0.3382,-2.061491,-0.6972106,545.12,TIAF1,replaced by ID 399687
90624,1.26E-01,3.93E-02,0.182,2.061341,0.3751641,618.63,LYRM7,LYR motif containing 7
51187,1.26E-01,3.94E-02,0.1883,2.059972,0.3879152,3268.09,RSL24D1,ribosomal L24 domain containing 1
65005,1.26E-01,3.94E-02,0.2731,-2.059825,-0.5626112,1484.92,MRPL9,mitochondrial ribosomal protein L9
105371114,1.26E-01,3.94E-02,0.6899,-2.059507,-1.4208424,9.93,LOC105371114,uncharacterized LOC105371114
11280,1.26E-01,3.95E-02,0.5481,2.059197,1.1286808,42.81,SCN11A,sodium voltage-gated channel alpha subunit 11
90204,1.26E-01,3.95E-02,0.1845,-2.059262,-0.3800059,388.8,ZSWIM1,zinc finger SWIM-type containing 1
7114,1.26E-01,3.95E-02,0.2798,-2.059156,-0.5762432,44278.22,TMSB4X,thymosin beta 4 X-linked
116028,1.26E-01,3.95E-02,0.518,-2.058483,-1.0663331,144.62,RMI2,RecQ mediated genome instability 2
80139,1.27E-01,3.96E-02,0.4192,-2.058354,-0.8628829,5503.75,ZNF703,zinc finger protein 703
100861412,1.27E-01,3.96E-02,0.341,2.058151,0.701893,94.35,FSBP,fibrinogen silencer binding protein
105369347,1.27E-01,3.96E-02,0.2019,-2.057891,-0.4155879,110.36,RELA-DT,RELA divergent transcript
1117,1.27E-01,3.96E-02,0.5339,2.057794,1.0986912,614.72,CHI3L2,chitinase 3 like 2
974,1.27E-01,3.96E-02,0.5677,-2.057656,-1.1681729,294.26,CD79B,CD79b molecule
55204,1.27E-01,3.96E-02,0.2534,-2.057453,-0.5213151,1685.88,GOLPH3L,golgi phosphoprotein 3 like
27239,1.27E-01,3.96E-02,0.3754,2.057434,0.772388,183.71,GPR162,G protein-coupled receptor 162
101929160,1.27E-01,3.97E-02,0.3377,-2.057158,-0.6947606,118.51,LOC101929160,
51449,1.27E-01,3.97E-02,0.2186,2.057183,0.4497201,5034.79,PCYOX1,prenylcysteine oxidase 1
55954,1.27E-01,3.97E-02,0.2545,-2.056405,-0.5233985,402.61,ZMAT5,zinc finger matrin-type 5
100419583,1.27E-01,3.98E-02,0.3146,-2.05598,-0.6467536,1245.59,LOC100419583,ring finger protein 4 pseudogene
8909,1.27E-01,3.98E-02,0.6235,2.055712,1.2817241,21.18,ENDOU,"endonuclease, poly(U) specific"
126259,1.27E-01,3.98E-02,0.6337,-2.05577,-1.3026617,20.91,TMIGD2,transmembrane and immunoglobulin domain containing 2
4151,1.27E-01,3.98E-02,0.5228,-2.055814,-1.0748374,659.12,MB,myoglobin
5049,1.27E-01,3.98E-02,0.1539,2.055354,0.3162184,2840.99,PAFAH1B2,platelet activating factor acetylhydrolase 1b catalytic subunit 2
284071,1.27E-01,3.99E-02,0.6024,-2.05515,-1.2380437,40.75,MEIOC,meiosis specific with coiled-coil domain
3209,1.27E-01,3.99E-02,0.8973,-2.054645,-1.8435874,32.72,HOXA13,homeobox A13
253782,1.27E-01,3.99E-02,0.3517,-2.054406,-0.7225736,3075.3,CERS6,ceramide synthase 6
101927402,1.28E-01,4.00E-02,0.4973,-2.053664,-1.0213722,32.82,AFTPH-DT,AFTPH divergent transcript
10495,1.28E-01,4.00E-02,0.2291,-2.053598,-0.4703809,633.57,ENOX2,ecto-NOX disulfide-thiol exchanger 2
101928334,1.28E-01,4.01E-02,0.6912,2.053122,1.4191739,39.56,LOC101928334,uncharacterized LOC101928334
2780,1.28E-01,4.01E-02,0.4991,-2.053061,-1.0247418,16.89,GNAT2,G protein subunit alpha transducin 2
100507588,1.28E-01,4.01E-02,0.7015,-2.053029,-1.4402553,20.25,TGFBR3L,transforming growth factor beta receptor 3 like
64121,1.28E-01,4.01E-02,0.189,-2.052926,-0.3879095,1230.85,RRAGC,Ras related GTP binding C
85376,1.28E-01,4.01E-02,0.563,-2.052878,-1.1558164,28.1,RIMBP3,RIMS binding protein 3
28940,1.28E-01,4.01E-02,0.8349,-2.05264,-1.7137188,2440.82,IGKV1-12,immunoglobulin kappa variable 1-12
4856,1.28E-01,4.01E-02,0.4663,2.052247,0.9569927,385.48,CCN3,cellular communication network factor 3
8733,1.28E-01,4.02E-02,0.3263,-2.052069,-0.669604,5257.12,GPAA1,glycosylphosphatidylinositol anchor attachment 1
110806273,1.28E-01,4.02E-02,0.5041,-2.051705,-1.0341995,35.29,SLC5A4-AS1,SLC5A4 antisense RNA 1
144983,1.28E-01,4.02E-02,0.2382,2.051321,0.4886112,466.53,HNRNPA1L2,heterogeneous nuclear ribonucleoprotein A1 like 2
2926,1.28E-01,4.03E-02,0.1981,-2.050982,-0.4063111,2927.93,GRSF1,G-rich RNA sequence binding factor 1
25975,1.28E-01,4.03E-02,0.6694,-2.050986,-1.3728954,289.85,EGFL6,EGF like domain multiple 6
105375726,1.28E-01,4.03E-02,0.4632,-2.050883,-0.9499113,681.17,MAL2-AS1,MAL2 antisense RNA 1
949,1.28E-01,4.03E-02,0.3219,2.050784,0.6601332,2539.54,SCARB1,scavenger receptor class B member 1
338094,1.28E-01,4.03E-02,0.5189,-2.05055,-1.064031,24.41,FAM151A,family with sequence similarity 151 member A
118924,1.28E-01,4.03E-02,0.2229,2.050259,0.4569712,651.69,FRA10AC1,FRA10A associated CGG repeat 1
100129924,1.28E-01,4.04E-02,0.6468,-2.04998,-1.3258957,17.67,TMEM269,transmembrane protein 269
55366,1.29E-01,4.04E-02,0.2817,2.049489,0.5773727,1751.45,LGR4,leucine rich repeat containing G protein-coupled receptor 4
23768,1.29E-01,4.05E-02,0.405,2.048868,0.8298145,1270.38,FLRT2,fibronectin leucine rich transmembrane protein 2
406988,1.29E-01,4.05E-02,0.5225,2.048674,1.0704393,187.03,MIR205,microRNA 205
56978,1.29E-01,4.05E-02,0.4293,2.048498,0.8794041,300.39,PRDM8,PR/SET domain 8
2263,1.29E-01,4.05E-02,0.5085,2.048487,1.0416258,1079.78,FGFR2,fibroblast growth factor receptor 2
731656,1.29E-01,4.05E-02,0.7319,-2.048108,-1.4989417,30.62,LINC01348,long intergenic non-protein coding RNA 1348
102724224,1.29E-01,4.06E-02,0.4552,-2.04764,-0.9321526,51.05,LINC01117,long intergenic non-protein coding RNA 1117
4905,1.29E-01,4.06E-02,0.2803,-2.047381,-0.5738335,1800.3,NSF,"N-ethylmaleimide sensitive factor, vesicle fusing ATPase"
55816,1.29E-01,4.07E-02,0.2512,2.046938,0.5141511,144.19,DOK5,docking protein 5
90411,1.29E-01,4.07E-02,0.1439,2.046849,0.2946368,4217.06,MCFD2,"multiple coagulation factor deficiency 2, ER cargo receptor complex subunit"
